Store Directory,,,,,,,,,,,,,
1527,,,13550 Immokalee Road ,,,,,,,,,Liquor Store,
,,,Naples ,,FL,,34120-7482,,,,,,
,,,,,,,,,,,,,
L,,,Arcadia Crossings Shopping Center ,,,,,,Marsha C. Singh ,Randall A Williams ,(863) 494 - 0999,Pharmacy,Desoto 
1528,,,2551 Se Highway 70 ,,,,,,,,,Liquor Store,
,,,Arcadia ,,FL,,34266-5954,,,,,,
,,,,,,,,,,,,,
C,,,Berry Farms Town Center ,,,,,,Felix N. Allen ,Albert Dimercurio ,(615) 595 - 2021,Pharmacy,Williamson 
1529,,,5021 Hughes Crossing Boulevard ,,,,,,,,,,
,,,Franklin ,,TN,,37064,,,,,,
,,,,,,,,,,,,,
J,,,Moultrie Square ,,,,,,Stephan M. Walker ,Barry M. Rickelman ,(904) 797 - 1111,Pharmacy,St. Johns 
1530,,,4255 Us 1 South ,,,,,,,,,Liquor Store,
,,,St. Augustine ,,FL,,32086-7046,,,,,,
,,,,,,,,,,,,,
L,,,700 Central ,,,,,,Joseph V. Taylor ,Jeffrey M. Stilwell ,(727) 822 - 1053,Pharmacy,Pinellas 
1531,,,725 1st Ave South ,,,,,,,,,,
,,,St. Petersburg ,,FL,,33701-4100,,,,,,
,,,,,,,,,,,,,
A,,,Muscle Shoals Commons ,,,,,,Thomas E. Sayers ,Sean A. Franklin ,(256) 389 - 0080,Pharmacy,Colbert 
1532,,,3220 Woodward Avenue ,,,,,,,,,,
,,,Muscle Shoals ,,AL,,35661-3322,,,,,,
,,,,,,,,,,,,,
C,,,River Place ,,,,,,Joseph R Riddle ,Howard E Walker ,(252) 634 - 1646,Pharmacy,Craven 
1533,,,2004 South Glenburnie Road ,,,,,,,,,,
,,,New Bern ,,NC,,28562-5227,,,,,,
,,,,,,,,,,,,,
L,,,Westgate Plaza ,,,,,,Ernest P. Helm ,Christopher J. Gordon ,(813) 264 - 4457,Pharmacy,Hillsborough 
1534,,,12024 Anderson Road ,,,,,,,,,Liquor Store,
,,,Tampa ,,FL,,33625-5682,,,,,,
,,,,,,,,,,,,,
J,,,Tavares Crossroads ,,,,,,David W. Currey ,Aaron T. Masilunis ,(352) 742 - 2439,Pharmacy,Lake 
1535,,,2042 State Road 19 ,,,,,,,,,Liquor Store,
,,,Tavares ,,FL,,32778-4231,,,,,,
,,,,,,,,,,,,,
M,,,Publix At Sunny Isles Beach ,,,,,,Jerry D. Reed ,Charles S. Anderson ,(305) 935 - 1556,Pharmacy,Dade 
1536,,,18320 Collins Avenue ,,,,,,,,,,
,,,Sunny Isles Beach ,,FL,,33160-2429,,,,,,
,,,,,,,,,,,,,
J,,,Tiger Point Pavilion ,,,,,,James L. Sheppard ,James A. Minor ,(850) 932 - 5194,Pharmacy,Santa Rosa 
1537,,,1430 Tiger Park Lane ,,,,,,,,,Liquor Store,
,,,Gulf Breeze ,,FL,,32563-5718,,,,,,
,,,,,,,,,,,,,
M,,,Loxahatchee Groves Commons ,,,,,,Timothy J. Redding ,Talla K. Mcgahee ,(561) 795 - 5201,Pharmacy,Palm Beach 
1538,,,15625 Southern Boulevard ,,,,,,,,,Liquor Store,
,,,Loxahatchee Groves ,,FL,,33470-9214,,,,,,
,,,,,,,,,,,,,
C,,,North Pointe Shopping Center ,,,,,,Charles N. Gainer ,Daryl K. Gilbert Jr ,(704) 878 - 4073,Pharmacy,Iredell 
1539,,,134 Venture Lane ,,,,,,,,,,
,,,Statesville ,,NC,,28625-2740,,,,,,
,,,,,,,,,,,,,
J,,,Parkway Centre ,,,,,,James L. Sheppard ,Philip D. Harrison ,(229) 217 - 4812,Pharmacy,Colquitt 
1540,,,378 Veterans Parkway North ,,,,,,,,,,
,,,Moultrie ,,GA,,31788-4171,,,,,,
,,,,,,,,,,,,,
L,,,Bay Pointe Plaza ,,,,,,Joseph V. Taylor ,Timothy J. Henning ,(727) 864 - 0079,Pharmacy,Pinellas 
1541,,,5295 34th Street South ,,,,,,,,,,
,,,St. Petersburg ,,FL,,33711-4517,,,,,,
,,,,,,,,,,,,,
A,,,Dawson Crossroads ,,,,,,Jasmin Ovcina ,Ryan K. Meissner ,(706) 216 - 4220,Pharmacy,Dawson 
1542,,,145 Forest Boulevard  Suite 100 ,,,,,,,,,,
,,,Dawsonville ,,GA,,30534-7878,,,,,,
,,,,,,,,,,,,,
C,,,Fairgrounds Plaza ,,,,,,Felix N. Allen ,Michael V. Skehan ,(423) 636 - 1478,Pharmacy,Greene 
1543,,,2321 East Andrew Johnson Highway ,,,,,,,,,,
,,,Greeneville ,,TN,,37745-0996,,,,,,
,,,,,,,,,,,,,
C,,,Publix Pointe ,,,,,,Joseph R Riddle ,Luis Gonzalez ,(919) 303 - 6200,Pharmacy,Wake 
1544,,,1441 Kelly Road ,,,,,,,,,,
,,,Apex ,,NC,,27502-9572,,,,,,
,,,,,,,,,,,,,
A,,,Patchwork Farms Shopping Center ,,,,,,Thomas E. Sayers ,Keith A. Baranowski ,(205) 970 - 7501,Pharmacy,Jefferson 
1545,,,3040 Healthy Way ,,,,,,,,,,
,,,Vestavia Hills ,,AL,,35243-2331,,,,,,
,,,,,,,,,,,,,
C,,,Weaverville Plaza ,,,,,,Charles N. Gainer ,Dustin W. Snider ,(828) 658 - 1020,Pharmacy,Buncombe 
1546,,,165 Weaver Boulevard ,,,,,,,,,,
,,,Weaverville ,,NC,,28787-8345,,,,,,
,,,,,,,,,,,,,
L,,,South Highlands Shopping Center ,,,,,,Ernest P. Helm ,Andrew C. Christ ,(863) 699 - 2081,Pharmacy,Highlands 
1547,,,586 Us 27 N ,,,,,,,,,Liquor Store,
,,,Lake Placid ,,FL,,33852-9508,,,,,,
,,,,,,,,,,,,,
C,,,Publix At Three Creeks ,,,,,,Charles N. Gainer ,Daryl K. Gilbert Jr ,(828) 263 - 8126,Pharmacy,Watauga 
1548,,,1620 Blowing Rock Road ,,,,,,,,,,
,,,Boone ,,NC,,28607-6144,,,,,,
,,,,,,,,,,,,,
L,,,Publix At Channel Club ,,,,,,Ernest P. Helm ,Addison Avila ,(813) 221 - 1641,Pharmacy,Hillsborough 
1549,,,1105 E  Twiggs St ,,,,,,,,,,
,,,Tampa ,,FL,,33602-3135,,,,,,
,,,,,,,,,,,,,
C,,,Lake Hickory Crossings ,,,,,,Charles N. Gainer ,Daryl K. Gilbert Jr ,(828) 322 - 3675,Pharmacy,Catawba 
1550,,,36 29th Avenue Northeast ,,,,,,,,,,
,,,Hickory ,,NC,,28601-1100,,,,,,
,,,,,,,,,,,,,
C,,,Leesville Market Place ,,,,,,Joseph R Riddle ,Luis Gonzalez ,(919) 848 - 3480,Pharmacy,Wake 
1551,,,9640 Leesville Road ,,,,,,,,,,
,,,Raleigh ,,NC,,27613-5970,,,,,,
,,,,,,,,,,,,,
C,,,Amberly Place ,,,,,,Joseph R Riddle ,Luis Gonzalez ,(919) 388 - 7201,Pharmacy,Wake 
1552,,,425 Emissary Drive ,,,,,,,,,,
,,,Cary ,,NC,,27519,,,,,,
,,,,,,,,,,,,,
L,,,Publix At Braden River ,,,,,,Joseph V. Taylor ,John K. Kisgen ,(941) 751 - 1325,Pharmacy,Manatee 
1553,,,14605 Sr 70 ,,,,,,,,,Liquor Store,
,,,Bradenton ,,FL,,34202,,,,,,
,,,,,,,,,,,,,
M,,,Hollywood Circle ,,,,,,Jamie W Laviolette ,Frank Fratina Jr. ,(954) 927 - 7879,Pharmacy,Broward 
1554,,,1740 Polk Street ,,,,,,,,,Liquor Store,
,,,Hollywood ,,FL,,33020-4611,,,,,,
,,,,,,,,,,,,,
C,,,Harris Square ,,,,,,Charles N. Gainer ,Michelle E. Nygren ,(704) 454 - 7832,Pharmacy,Cabarrus 
1555,,,4055 Harris Square Drive ,,,,,,,,,,
,,,Harrisburg ,,NC,,28075-5104,,,,,,
,,,,,,,,,,,,,
C,,,Shoppes At Hanfield Village ,,,,,,Charles N. Gainer ,Michelle E. Nygren ,(704) 289 - 6598,Pharmacy,Union 
1556,,,5132 Old Charlotte Hwy ,,,,,,,,,,
,,,Monroe ,,NC,,28110-7342,,,,,,
,,,,,,,,,,,,,
L,,,Burnt Store Marketplace ,,,,,,Marsha C. Singh ,Randall A Williams ,(941) 575 - 0793,Pharmacy,Charlotte 
1557,,,"3941 Tamiami Trail, Unit 3145 ",,,,,,,,,Liquor Store,
,,,Punta Gorda ,,FL,,33950-7927,,,,,,
,,,,,,,,,,,,,
M,,,Aventura Shopping Center ,,,,,,Jerry D. Reed ,Charles S. Anderson ,(305) 792 - 1429,Pharmacy,Dade 
1558,,,2952 Aventura Blvd ,,,,,,,,,Liquor Store,
,,,Aventura ,,FL,,33180-3103,,,,,,
,,,,,,,,,,,,,
J,,,Shoppes At Sterling Creek ,,,,,,Wyatte L. Osteen ,Kelly Wilson ,(407) 366 - 4727,Pharmacy,Seminole 
1559,,,443 W Cr 419  Suite 1001 ,,,,,,,,,Liquor Store,
,,,Oviedo ,,FL,,32766-9520,,,,,,
,,,,,,,,,,,,,
J,,,Publix At University Village Market ,,,,,,David W. Currey ,Jeffrey W. Thompson ,(352) 375 - 2775,Pharmacy,Alachua 
1560,,,203 Nw 13th Street ,,,,,,,,,,
,,,Gainesville ,,FL,,32601-5125,,,,,,
,,,,,,,,,,,,,
M,,,River Landing ,,,,,,Jerry D. Reed ,Chadi M. Majzoub ,(305) 324 - 3300,Pharmacy,Dade 
1561,,,1420 Nw North River Drive  Suite 110 ,,,,,,,,,Liquor Store,
,,,Miami ,,FL,,33125,,,,,,
,,,,,,,,,,,,,
L,,,Island Village Shopping Center ,,,,,,Joseph V. Taylor ,Michael P. Aitken ,(727) 298 - 8618,Pharmacy,Pinellas 
1562,,,200 Island Way ,,,,,,,,,,
,,,Clearwater ,,FL,,33767-2228,,,,,,
,,,,,,,,,,,,,
M,,,Banana River Square ,,,,,,David J. Tapia ,Del R. Cragin ,(321) 783 - 3214,Pharmacy,Brevard 
1563,,,2067 North Atlantic Avenue ,,,,,,,,,Liquor Store,
,,,Cocoa Beach ,,FL,,32931-5098,,,,,,
,,,,,,,,,,,,,
L,,,Sky Walk ,,,,,,Marsha C. Singh ,Mackenzie D. Mast ,(239) 561 - 2224,Pharmacy,Lee 
1564,,,13121 Paul J Doherty Parkway ,,,,,,,,,Liquor Store,
,,,Ft. Myers ,,FL,,33913-8893,,,,,,
,,,,,,,,,,,,,
C,,,Nuckols Place ,,,,,,Joseph R Riddle ,Vicki A. Parker ,(804) 527 - 1649,Pharmacy,Henrico 
1566,,,5400 Wyndham Forest Drive ,,,,,,,,,,
,,,Glen Allen ,,VA,,23059-5942,,,,,,
,,,,,,,,,,,,,
J,,,Hamlin Cove ,,,,,,Wyatte L. Osteen ,Jeffrey W. Pevoroff ,(407) 654 - 6157,Pharmacy,Orange 
1567,,,5400 Hamlin Groves Trail ,,,,,,,,,,
,,,Winter Garden ,,FL,,34787-4934,,,,,,
,,,,,,,,,,,,,
C,,,Prince Creek Village Center ,,,,,,Joseph R Riddle ,Dawne L. Steinbach ,(843) 357 - 0739,Pharmacy,Horry 
1568,,,"11920 Highway 707, Suite A ",,,,,,,,,,
,,,Murrells Inlet ,,SC,,29576-9609,,,,,,
,,,,,,,,,,,,,
C,,,Greenville Square ,,,,,,Joseph R Riddle ,Howard E Walker ,(252) 756 - 4682,Pharmacy,Pitt 
1569,,,705 Greenville Boulevard Se ,,,,,,,,,,
,,,Greenville ,,NC,,27858-5102,,,,,,
,,,,,,,,,,,,,
M,,,Village Square ,,,,,,Jamie W Laviolette ,Kristen C. Crapo ,(954) 447 - 7391,Pharmacy,Broward 
1570,,,1657 N Hiatus Road ,,,,,,,,,,
,,,Pembroke Pines ,,FL,,33026-2129,,,,,,
,,,,,,,,,,,,,
M,,,Publix At Downtown Doral ,,,,,,Jerry D. Reed ,Carlos R Uz ,(305) 594 - 5574,Pharmacy,Dade 
1571,,,8455 Nw 53rd Terrace ,,,,,,,,,,
,,,Doral ,,FL,,33166-4517,,,,,,
,,,,,,,,,,,,,
J,,,Five Points Shopping Center ,,,,,,James L. Sheppard ,James M. Watterson ,(850) 994 - 6552,Pharmacy,Santa Rosa 
1572,,,5580 Woodbine Road ,,,,,,,,,Liquor Store,
,,,Pace ,,FL,,32571-8766,,,,,,
,,,,,,,,,,,,,
J,,,Publix Greenwise Market On Gaines ,,,,,,James L. Sheppard ,Kenneth J. Wilson ,(850) 577 - 1915,,Leon 
1573,,,625 W Gaines Street ,,,,,,,,,,
,,,Tallahassee ,,FL,,32304-4307,,,,,,
,,,,,,,,,,,,,
C,,,Peace Haven Village ,,,,,,Charles N. Gainer ,Daryl K. Gilbert Jr ,(336) 766 - 2069,Pharmacy,Forsyth 
1574,,,3150_gammon Lane ,,,,,,,,,,
,,,Clemmons ,,NC,,27012-9052,,,,,,
,,,,,,,,,,,,,
C,,,Tallywood Shopping Center ,,,,,,Joseph R Riddle ,Luis Gonzalez ,(910) 321 - 0114,Pharmacy,Cumberland 
1575,,,3114 Raeford Road ,,,,,,,,,,
,,,Fayetteville ,,NC,,28303-5378,,,,,,
,,,,,,,,,,,,,
M,,,Delray Square ,,,,,,Timothy J. Redding ,Melissa Macqueen ,(561) 865 - 3480,Pharmacy,Palm Beach 
1576,,,4771 West Atlantic Ave ,,,,,,,,,Liquor Store,
,,,Delray Beach ,,FL,,33445-3838,,,,,,
,,,,,,,,,,,,,
L,,,Terrace Ridge Plaza ,,,,,,Ernest P. Helm ,Tab E. Bryant ,(813) 914 - 7252,Pharmacy,Hillsborough 
1578,,,11502 N  53rd Street ,,,,,,,,,Liquor Store,
,,,Temple Terrace ,,FL,,33617-2245,,,,,,
,,,,,,,,,,,,,
L,,,Walsingham Commons ,,,,,,Joseph V. Taylor ,Kerry S Harrison ,(727) 517 - 0847,Pharmacy,Pinellas 
1579,,,13031 Walsingham Road ,,,,,,,,,Liquor Store,
,,,Largo ,,FL,,33774-3514,,,,,,
,,,,,,,,,,,,,
C,,,Ogden Market Place ,,,,,,Joseph R Riddle ,Howard E Walker ,(910) 681 - 3555,Pharmacy,New Hanover 
1580,,,7144 Market Street ,,,,,,,,,,
,,,Wilmington ,,NC,,28411-9730,,,,,,
,,,,,,,,,,,,,
J,,,Spanish Plaines Shopping Center ,,,,,,David W. Currey ,Melissa Caldarella ,(352) 751 - 4346,Pharmacy,Sumter 
1581,,,1566 Bella Cruz Dr ,,,,,,,,,Liquor Store,
,,,The Villages ,,FL,,32159-8969,,,,,,
,,,,,,,,,,,,,
C,,,Westchester Square ,,,,,,Charles N. Gainer ,Daryl K. Gilbert Jr ,(336) 905 - 8610,Pharmacy,Guilford 
1582,,,2005 N Main Street   Suite 101 ,,,,,,,,,,
,,,High Point ,,NC,,27262-2167,,,,,,
,,,,,,,,,,,,,
C,,,The Village Shoppes ,,,,,,Charles N. Gainer ,Michelle E. Nygren ,(828) 478 - 2644,Pharmacy,Catawba 
1583,,,7883 Village Center N ,,,,,,,,,,
,,,Sherrills Ford ,,NC,,28673-9413,,,,,,
,,,,,,,,,,,,,
J,,,Publix At Blue Moon Crossing ,,,,,,Stephan M. Walker ,Johnny E. Wilcox Ii ,(912) 450 - 1070,Pharmacy,Chatham 
1584,,,101 Blue Moon Crossing ,,,,,,,,,,
,,,Pooler ,,GA,,31322-9797,,,,,,
,,,,,,,,,,,,,
M,,,Publix At Hobe Sound Center ,,,,,,David J. Tapia ,Lillian L. Cook ,(772) 545 - 2076,Pharmacy,Martin 
1585,,,8605 Se Federal Hwy ,,,,,,,,,Liquor Store,
,,,Hobe Sound ,,FL,,33455,,,,,,
,,,,,,,,,,,,,
C,,,South Market Village ,,,,,,Charles N. Gainer ,Dustin W. Snider ,(828) 694 - 4440,Pharmacy,Henderson 
1586,,,635 Greenville Highway ,,,,,,,,,,
,,,Hendersonville ,,NC,,28792,,,,,,
,,,,,,,,,,,,,
C,,,Short Pump Crossing Shopping Center ,,,,,,Joseph R Riddle ,Vicki A. Parker ,(804) 364 - 6314,Pharmacy,Henrico 
1587,,,3460 Pump Road ,,,,,,,,,,
,,,Henrico ,,VA,,23233-1111,,,,,,
,,,,,,,,,,,,,
C,,,Carytown Exchange ,,,,,,Joseph R Riddle ,Theresa A. Chambless ,(804) 253 - 6372,,Richmond City 
1588,,,3535 Ellwood Avenue ,,,,,,,,,,
,,,Richmond ,,VA,,23221,,,,,,
,,,,,,,,,,,,,
C,,,The Shoppes At Crossridge ,,,,,,Joseph R Riddle ,Vicki A. Parker ,(804) 755 - 2360,Pharmacy,Henrico 
1589,,,10250 Staples Mill Road ,,,,,,,,,,
,,,Glen Allen ,,VA,,23060-3064,,,,,,
,,,,,,,,,,,,,
C,,,John Rolfe Commmons ,,,,,,Joseph R Riddle ,Vicki A. Parker ,(804) 360 - 4920,Pharmacy,Henrico 
1590,,,2250 John Rolfe Pkwy ,,,,,,,,,,
,,,Henrico ,,VA,,23233-6913,,,,,,
,,,,,,,,,,,,,
C,,,Virginia Center Marketplace ,,,,,,Joseph R Riddle ,Vicki A. Parker ,(804) 262 - 8190,Pharmacy,Henrico 
1591,,,10150 Brook Road ,,,,,,,,,,
,,,Glen Allen ,,VA,,23059-6514,,,,,,
,,,,,,,,,,,,,
C,,,Harbour Pointe Shopping Center ,,,,,,Joseph R Riddle ,Theresa A. Chambless ,(804) 739 - 1160,Pharmacy,Chesterfield 
1592,,,13700 Hull Street Road ,,,,,,,,,,
,,,Midlothian ,,VA,,23112-2000,,,,,,
,,,,,,,,,,,,,
C,,,The Village Shopping Center ,,,,,,Joseph R Riddle ,Vicki A. Parker ,(804) 288 - 1070,,Henrico 
1593,,,7035 Three Chopt Road ,,,,,,,,,,
,,,Richmond ,,VA,,23226-3606,,,,,,
,,,,,,,,,,,,,
C,,,Colonial Square Shopping Center ,,,,,,Joseph R Riddle ,Theresa A. Chambless ,(804) 520 - 4520,Pharmacy,Colonial Heights Cty 
1594,,,3007 Boulevard ,,,,,,,,,,
,,,Colonial Heights ,,VA,,23834-2445,,,,,,
,,,,,,,,,,,,,
C,,,Westpark Shopping Center ,,,,,,Joseph R Riddle ,Vicki A. Parker ,(804) 965 - 6303,Pharmacy,Henrico 
1595,,,9645 West Broad Street ,,,,,,,,,,
,,,Glen Allen ,,VA,,23060-4116,,,,,,
,,,,,,,,,,,,,
C,,,White Oak Village ,,,,,,Joseph R Riddle ,Theresa A. Chambless ,(804) 226 - 1915,Pharmacy,Henrico 
1596,,,4591 South Laburnum Ave ,,,,,,,,,,
,,,Richmond ,,VA,,23231-2421,,,,,,
,,,,,,,,,,,,,
L,,,Tower Oaks Terrace ,,,,,,Joseph V. Taylor ,Allyn D. Welch ,(727) 819 - 2013,Pharmacy,Pasco 
1597,,,12101 Little Road ,,,,,,,,,Liquor Store,
,,,Hudson ,,FL,,34667-2900,,,,,,
,,,,,,,,,,,,,
M,,,Pines City Center ,,,,,,Jamie W Laviolette ,Michael G. Farrell ,(954) 437 - 2457,Pharmacy,Broward 
1598,,,10450 Pines Blvd ,,,,,,,,,Liquor Store,
,,,Pembroke Pines ,,FL,,33026-6044,,,,,,
,,,,,,,,,,,,,
C,,,10 Westedge ,,,,,,Joseph R Riddle ,Juan A. Cuervo ,(843) 720 - 7000,Pharmacy,Charleston 
1599,,,10 Westedge St  Suite 100 ,,,,,,,,,,
,,,Charleston ,,SC,,29403,,,,,,
,,,,,,,,,,,,,
L,,,University Corner ,,,,,,Joseph V. Taylor ,John K. Kisgen ,(941) 355 - 8803,Pharmacy,Manatee 
1600,,,7325 University Parkway ,,,,,,,,,Liquor Store,
,,,Lakewood Ranch ,,FL,,34202-2300,,,,,,
,,,,,,,,,,,,,
M,,,Plaza Del Mar ,,,,,,Timothy J. Redding ,George L. Shelby ,(561) 585 - 6790,Pharmacy,Palm Beach 
1601,,,262 South Ocean Blvd ,,,,,,,,,,
,,,Lantana ,,FL,,33462-3312,,,,,,
,,,,,,,,,,,,,
J,,,Publix At Northcrest ,,,,,,James L. Sheppard ,James A. Minor ,(850) 682 - 0820,Pharmacy,Okaloosa 
1602,,,1355 Ferdon Blvd N ,,,,,,,,,Liquor Store,
,,,Crestview ,,FL,,32536-1713,,,,,,
,,,,,,,,,,,,,
C,,,Cambridge Village ,,,,,,Charles N. Gainer ,Michelle E. Nygren ,(704) 483 - 7152,Pharmacy,Lincoln 
1603,,,513 Brentwood Rd ,,,,,,,,,,
,,,Denver ,,NC,,28037,,,,,,
,,,,,,,,,,,,,
J,,,Midtown Center ,,,,,,James L. Sheppard ,Stephen M Skelton ,(251) 471 - 4860,Pharmacy,Mobile 
1604,,,100 N Florida Street ,,,,,,,,,,
,,,Mobile ,,AL,,36607-3010,,,,,,
,,,,,,,,,,,,,
M,,,Davie Shopping Center ,,,,,,Jamie W Laviolette ,Kristen C. Crapo ,(954) 430 - 6630,Pharmacy,Broward 
1606,,,4701 S University Drive ,,,,,,,,,,
,,,Davie ,,FL,,33328-3819,,,,,,
,,,,,,,,,,,,,
J,,,Sunrise City Plaza ,,,,,,Wyatte L. Osteen ,Leighton A. Hall ,(407) 239 - 1852,Pharmacy,Osceola 
1607,,,3221 Vineland Road ,,,,,,,,,Liquor Store,
,,,Kissimmee ,,FL,,34746-4907,,,,,,
,,,,,,,,,,,,,
C,,,Martin Farms Shopping Center ,,,,,,Charles N. Gainer ,Donald T. Calabrese ,(864) 962 - 1030,Pharmacy,Greenville 
1608,,,704 Fairview Rd ,,,,,,,,,,
,,,Simpsonville ,,SC,,29680-7117,,,,,,
,,,,,,,,,,,,,
A,,,Point Mallard Centre ,,,,,,Thomas E. Sayers ,Sean A. Franklin ,(256) 351 - 5261,Pharmacy,Morgan 
1609,,,2934 Point Mallard Pkwy  Se ,,,,,,,,,,
,,,Decatur ,,AL,,35603-5700,,,,,,
,,,,,,,,,,,,,
J,,,Williamsburg Downs Shopping Center ,,,,,,Wyatte L. Osteen ,Leighton A. Hall ,(407) 465 - 1139,Pharmacy,Orange 
1610,,,5350 Central Florida Parkway ,,,,,,,,,,
,,,Orlando ,,FL,,32821-8772,,,,,,
,,,,,,,,,,,,,
L,,,Starkey Ranch Town Square ,,,,,,Joseph V. Taylor ,Chris Mcgough ,(813) 926 - 1182,Pharmacy,Pasco 
1611,,,13589 State Road 54 ,,,,,,,,,Liquor Store,
,,,Odessa ,,FL,,33556-3527,,,,,,
,,,,,,,,,,,,,
A,,,The Pinnacle At Providence ,,,,,,Thomas E. Sayers ,Sean A. Franklin ,(256) 430 - 5443,Pharmacy,Madison 
1612,,,1660 Old Monrovia Rd. Sw ,,,,,,,,,,
,,,Huntsville ,,AL,,35806-1544,,,,,,
,,,,,,,,,,,,,
C,,,Northgate Mall ,,,,,,Felix N. Allen ,Vincent J. Mingione ,(931) 455 - 6032,Pharmacy,Coffee 
1613,,,1600 N Jackson Street   Suite 340 ,,,,,,,,,,
,,,Tullahoma ,,TN,,37388-2471,,,,,,
,,,,,,,,,,,,,
M,,,3 Miami Central ,,,,,,Jerry D. Reed ,Paul A. Acosta ,(305) 374 - 6806,Pharmacy,Dade 
1614,,,601 Nw 2nd Avenue ,,,,,,,,,,
,,,Miami ,,FL,,33136-3942,,,,,,
,,,,,,,,,,,,,
C,,,Publix At First Flight Square ,,,,,,Joseph R Riddle ,Theresa A. Chambless ,(252) 255 - 5006,,Dare 
1615,,,1530 North Croatan Hwy ,,,,,,,,,,
,,,Kill Devil Hills ,,NC,,27948-9485,,,,,,
,,,,,,,,,,,,,
J,,,Rainbow Square Shopping Center ,,,,,,David W. Currey ,Melissa A. Patton ,(352) 522 - 1988,Pharmacy,Marion 
1616,,,11352 North William Street   Suite 400 ,,,,,,,,,Liquor Store,
,,,Dunnellon ,,FL,,34432-8311,,,,,,
,,,,,,,,,,,,,
J,,,The Shoppes At Palencia Commons ,,,,,,Stephan M. Walker ,Brian Bowman ,(904) 826 - 3537,Pharmacy,St. Johns 
1617,,,7462 Us Highway 1 North ,,,,,,,,,,
,,,St. Augustine ,,FL,,32095-8468,,,,,,
,,,,,,,,,,,,,
M,,,Alton Town Center ,,,,,,David J. Tapia ,Lillian L. Cook ,(561) 626 - 1950,Pharmacy,Palm Beach 
1618,,,5410 Donald Ross Rd ,,,,,,,,,Liquor Store,
,,,Palm Beach Gardens ,,FL,,33418-7257,,,,,,
,,,,,,,,,,,,,
C,,,Arboretum At Surf City ,,,,,,Joseph R Riddle ,Howard E Walker ,(910) 329 - 1000,Pharmacy,Pender 
1619,,,2765 Nc Hwy 210 E ,,,,,,,,,,
,,,Hampstead ,,NC,,28443-8951,,,,,,
,,,,,,,,,,,,,
C,,,Village At Waterside ,,,,,,Felix N. Allen ,Nicholas M. Churillo ,(423) 855 - 1376,Pharmacy,Hamilton 
1621,,,7326 Mccutcheon Rd ,,,,,,,,,,
,,,Chattanooga ,,TN,,37421-1816,,,,,,
,,,,,,,,,,,,,
A,,,Merganser Commons At Bonaire ,,,,,,Jasmin Ovcina ,Richard T. Byrd ,(478) 322 - 3620,Pharmacy,Houston 
1622,,,510 Ga Hwy 247 South ,,,,,,,,,,
,,,Bonaire ,,GA,,31005-3865,,,,,,
,,,,,,,,,,,,,
C,,,Egret Landing ,,,,,,Joseph R Riddle ,Howard E Walker ,(252) 354 - 2104,,Carteret 
1623,,,8800 Crew Drive ,,,,,,,,,,
,,,Emerald Isle ,,NC,,28594-1916,,,,,,
,,,,,,,,,,,,,
J,,,Lake Nona Creekside ,,,,,,Wyatte L. Osteen ,Mark S. Mclaughlin ,(407) 816 - 8064,Pharmacy,Orange 
1625,,,14185 Lake Nona Blvd ,,,,,,,,,Liquor Store,
,,,Orlando ,,FL,,32824-7421,,,,,,
,,,,,,,,,,,,,
C,,,Brandy Creek Commons ,,,,,,Joseph R Riddle ,Vicki A. Parker ,(804) 569 - 3902,Pharmacy,Hanover 
1626,,,6603 Mechanicsville Turnpike ,,,,,,,,,,
,,,Mechanicsville ,,VA,,23111,,,,,,
,,,,,,,,,,,,,
A,,,Lakeshore Pavilion ,,,,,,Thomas E. Sayers ,Keith A. Baranowski ,(205) 945 - 2741,Pharmacy,Jefferson 
1627,,,2860 Lakeshore Parkway ,,,,,,,,,,
,,,Birmingham ,,AL,,35211-5500,,,,,,
,,,,,,,,,,,,,
L,,,Disston Plaza ,,,,,,Joseph V. Taylor ,Jeffrey M. Stilwell ,(727) 520 - 8101,Pharmacy,Pinellas 
1628,,,3501 49th Street N ,,,,,,,,,,
,,,St. Petersburg ,,FL,,33710-2149,,,,,,
,,,,,,,,,,,,,
A,,,The Shoppes At Redstone Square ,,,,,,Thomas E. Sayers ,Jeffrey R. Jeup ,(256) 774 - 3888,Pharmacy,Madison 
1629,,,2286 Zierdt Rd ,,,,,,,,,,
,,,Huntsville ,,AL,,35824-1904,,,,,,
,,,,,,,,,,,,,
L,,,Publix At Usf ,,,,,,Ernest P. Helm ,Christopher J. Gordon ,(813) 631 - 1269,,Hillsborough 
1630,,,4425 East Fletcher Ave ,,,,,,,,,,
,,,Tampa ,,FL,,33613-4812,,,,,,
,,,,,,,,,,,,,
C,,,Ocean Isle Beach Market Place ,,,,,,Joseph R Riddle ,Howard E Walker ,(910) 393 - 2059,,Brunswick 
1631,,,1560 Market Place Blvd ,,,,,,,,,,
,,,Ocean Isle Beach ,,NC,,28469-5004,,,,,,
,,,,,,,,,,,,,
C,,,Publix At Cosner's Corner ,,,,,,Joseph R Riddle ,Vicki A. Parker ,(540) 898 - 6801,Pharmacy,Spotsylvania 
1632,,,9601 Patriot Highway ,,,,,,,,,,
,,,Fredericksburg ,,VA,,22407-9407,,,,,,
,,,,,,,,,,,,,
C,,,Markets West At Franklin ,,,,,,Felix N. Allen ,Michael V. Skehan ,(423) 926 - 1260,Pharmacy,Washington 
1633,,,509 N State Of Franklin Rd   Suite 20 ,,,,,,,,,,
